,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,PlayResult
44,256,5,2,8889947.0,1,999804.0,1,7,1,0,1,1,1,90.05266389,-2.532847071,-2.499874996,2068.02268,194.0734834,6.037368018,1.961041015,5.994582736,-2.092297368,32.99646752,8.280177948,3.512425374,0.333317712,80.03546156,-2.933775454,-0.919162852,0.426339488,85.58685247,25.56324193,-10.0540061,2670.088189,108.5157413,48.4304701,-18.0090224,332.5465598,327.0567032,-7.6764079060000014,4.433915405,-5.459452004,19.08653218,-1.768862767,50.0,5.836800951,5.443289336,-130.6467714,-5.850556434,-9.08810128,34.25961888,-0.401567111,0,0,0,1,0,0,0,1
45,274,1,2,8889947.0,1,1110021.0,0,8,0,1,0,0,1,87.82927366,-1.322464039,-1.958023988,1958.120387,202.0156944,5.862225773,1.866434391,6.002424186,-19.10358831,17.23728837,6.983625435,3.044174276,0.633751259,79.3684954,-4.936502273,-0.633369842,0.433879587,113.3751955,17.00010692,20.92083159,2310.479996,102.1591644,35.31771005,40.78577643,394.9625995,352.3175682,27.14089479,4.15840271,-4.521218847,10.02752466,-1.716517663,50.0,5.74795923,4.1480584910000005,-127.676958,-3.542443077,-7.186609482000001,29.35955873,-16.23500507,0,0,0,0,0,1,0,1
46,277,2,3,8889947.0,1,8880671.0,1,8,0,0,2,1,0,76.75636969,1.298706509,-0.981705627,2396.069223,53.95228948,5.754613102,1.656765944,5.794334686,-53.29824458,-6.063269301,-8.269757041,2.521336624,0.054496614000000006,71.04686353,-8.623603095,-2.531276391,0.494656095,78.60307633,48.09785875,9.496315787999999,2170.053479,107.4938848,103.2361513,23.34652465,210.7789269,123.5766762,14.18273583,5.063779907,4.28410521,-3.694225465,-1.571192712,50.0,5.829325897,2.150671867,-111.7156676,1.009773364,5.3001315280000005,19.42169935,-36.74440337,0,0,0,0,1,0,0,0
47,331,1,1,1110017.0,1,8889935.0,1,9,0,0,0,0,0,90.15614705,-0.5492770220000001,-0.91957511,1821.977936,178.4727593,5.6157115420000006,0.6858439959999999,6.893730387000001,-20.27448673,12.5790536,-0.336202435,3.425776669,-0.17984910199999998,82.62643323,-4.4246929360000005,-0.983977157,0.412536716,104.8226191,12.40203845,6.774493525,2052.548923,108.63011670000002,23.74261712,17.30447938,315.2626402,315.2626402,14.19624564,2.876037598,-0.066232156,7.292951997999999,-0.627855328,50.0,5.573720527000001,2.118910676,-131.4502395,-1.803353834,-0.114282195,27.63263168,-19.59021285,0,0,0,0,1,0,0,1
48,39,3,1,8882683.0,1,8889923.0,0,1,1,0,0,0,0,84.0879188,-1.596713593,-1.306861222,2022.627763,184.4469192,5.939429307999999,1.645361404,6.821985305,-21.05868113,16.92758145,1.319228844,2.727400925,0.56308617,77.00020702,-5.6127446260000005,-1.054246314,0.44359312,97.54231754,5.650908562000001,2.5314320130000003,680.4182482000001,109.9037444,1.5047492530000002,4.59989316,119.01693629999998,119.01693629999998,2.400350207,0.92644165,-1.130402663,10.127022300000002,-1.56198161,50.0,5.828925277000001,2.7615080780000003,-122.5153848,-3.949720833,-1.676694614,24.51755835,-17.15291997,0,0,0,1,0,0,0,1
49,46,4,7,8882683.0,1,8889935.0,1,1,1,1,2,0,2,84.57006545,-0.7476237609999999,-1.217103795,2010.992595,191.4506351,5.81026355,1.485835621,6.759715049,-20.83892677,16.72264207,3.394411814,3.390764122,0.657077931,77.47247890000001,-4.720911502,-0.568318764,0.441106421,70.37068171,20.03536018,25.05768143,2806.816798,96.58079418,24.85834083,52.65042759,193.7081987,192.5554231,32.9698518,2.611721802,-2.265265375,9.681885203,-1.407725307,50.0,5.753295726,2.530794545,-123.259629,-2.14867577,-3.425906509,24.39843724,-17.53151091,0,0,0,0,0,1,0,1
50,49,5,3,8882683.0,1,8889933.0,1,1,1,0,2,1,0,80.95438756,-1.434815999,-2.2784017640000003,1990.509096,180.4219607,5.944394686,1.836025533,6.62939057,-26.57598364,14.52146542,0.107231357,2.414878933,-0.241955606,74.68708601,-6.46087422,-2.2580284880000003,0.461401446,85.76783719,32.93353598,18.24316766,2504.5187530000007,105.0514574,68.17156619,32.62153167,301.8431546,298.7874943,17.02264281,5.194238892,-0.675418829,8.621041806000001,-1.6821183709999998,50.0,5.836259612999999,4.688255476,-117.9041195,-3.63633538,-0.932553718,21.32892904,-20.270938600000004,0,0,0,0,1,0,0,0
51,54,6,5,8882683.0,1,8889917.0,1,1,2,2,2,1,0,83.20064611,-0.821362041,-1.427616344,2021.492393,174.017541,5.856868717,1.476706019,6.772879654,-21.73587237,17.3292908,-1.819867193,3.29538341,0.021410633,75.72209059,-4.979032827,-1.7766766530000002,0.449848565,94.31624846,45.5972271,-8.343064559,3260.154396,109.0732748,113.0545324,-14.24848854,303.0829589,125.927529,-7.760671697999999,6.075706177000001,0.600828777,10.132911300000002,-1.383144828,50.0,5.795029885,3.066479958,-121.2012846,-2.2867111380000003,0.867809646,25.32052178,-17.53853424,0,0,0,1,0,0,0,0
52,66,4,3,8889952.0,1,8882665.0,1,2,2,0,2,0,1,76.59677257,-0.515797924,-1.702806929,1935.809054,3.565177332,5.746784797999999,0.906283462,5.653651858,-50.09129402,-2.840085777,-0.17418218100000002,1.091301393,-0.69657294,71.77019597,-9.740234905,-1.735198777,0.494741085,76.89105816,12.77044132,-14.1380884,1313.819451,106.5772104,14.25247773,-27.22481066,186.4403679,185.9918814,-14.96157494,2.048550415,-0.313252698,-1.400600871,-0.762132962,50.0,5.671179819,3.320917613,-111.5360855,-2.481249379,-0.397544569,17.36214637,-33.95153131,0,0,1,0,0,0,0,1
53,70,5,4,8889952.0,1,8882674.0,0,2,2,1,2,0,0,83.79096231,-1.7812112219999998,-2.864379079,1882.639764,218.980835,5.670979074,1.154728947,5.946418277,-29.52331028,9.677076032999999,7.860809523999999,1.556219449,-0.8488263640000001,77.79632369,-7.271786672999999,-1.394290857,0.450626463,82.32690903,16.02801134,12.08950696,1036.419962,107.9746278,20.11615111,21.00868116,216.8846021,216.8846021,9.345934852000001,2.329989014,-4.973320169,5.695832932999999,-0.931421456,50.0,5.512439792,5.85868635,-121.8932224,-4.697455014,-7.510032343,21.1495205,-23.57297561,0,0,0,1,0,0,0,1
54,72,6,2,8889952.0,1,8882672.0,1,2,2,0,1,0,0,85.17688346,-1.085306875,-1.99752956,1807.004229,257.8324322,5.605852582000001,1.122975829,6.017669426,-34.51280044,3.137281244,14.71454945,1.723897135,0.498425828,79.42795497,-7.504216231,0.756686537,0.441625843,69.34765197,31.39091306,31.15824813,2850.869757,89.94464231,48.3289514,63.32375139,222.2691187,123.3422535,37.41031662,3.530491333,-8.475175857,1.962117586,-0.974835549,50.0,5.501787006,3.874341966,-124.0661288,-3.413799023,-13.31211631,21.15200462,-29.09211398,0,0,0,0,0,0,1,1
55,89,1,4,8882683.0,1,8889937.0,0,2,0,2,1,0,0,82.25937456,-0.479207248,-0.896214576,1965.485945,185.6050395,5.97124266,1.4893915,6.692616211,-25.72847399,14.25174511,1.402350515,3.388966491,0.786715275,75.07154237,-5.388325616,-0.627804435,0.455086658,98.79937125,11.55722262,-11.72068001,2057.200903,106.2183107,18.53086763,-28.59481102,240.1770262,240.1770262,-19.69647252,2.2233312990000003,-1.0567326540000002,8.183124495,-1.430415503,50.0,5.92903089,1.83929683,-119.8618574,-1.658032814,-1.507215294,24.20704008,-20.50247737,0,0,1,0,0,0,0,1
56,106,1,1,8889953.0,1,8882664.0,1,3,0,0,0,1,0,84.76459899,-1.797707613,-3.161599715,2108.035002,241.1137623,5.452300045,2.053957149,6.664967329,-30.00465559,7.686911375,13.99695788,1.3042264890000002,0.325032733,77.83537177,-7.487033622,-0.492178534,0.441869082,97.36856351,32.33066897,-10.55697033,2389.572839,108.4279883,66.04936368,-18.52962571,413.30253230000005,151.1321635,-6.595244429,5.397094116,-8.796980551,4.849068587,-1.847927478,50.0,5.319482327,6.440704539,-123.3071869,-4.669927821,-13.30931635,24.64529625,-24.83769178,0,0,0,1,0,0,0,1
57,129,3,3,8882689.0,0,8889935.0,1,3,1,0,2,0,0,79.54504993,1.451362063,3.59516819,1817.531414,117.6901017,5.278186552,-2.218561952,5.918344096,-33.96431809,10.14094309,-19.40278037,3.797466278,-0.495176896,72.57511041,-4.931617949,-0.055300014,0.477987696,93.15643731,19.19839553,-12.65205077,1258.485695,107.0306486,35.66280658,-25.38575408,329.1488584,329.1488584,-14.64942229,3.656185303,11.77450498,5.197181665,1.941809561,50.0,5.375143447,-6.700587682999999,-115.5439116,1.954660536,15.51444252,21.6527055,-25.3260854,0,0,1,0,0,0,0,1
58,40,1,3,8889947.0,1,8882922.0,1,2,0,1,1,1,0,87.1281395,-1.7584531680000002,-3.190948557,2043.017261,204.5004579,5.810714052000001,2.277096953,5.973427764,-19.64404401,17.29470949,7.897648147999999,2.54071689,-0.025589305,78.99988525,-5.462345335,-1.69832411,0.437434101,99.89307203,4.215421887,8.925858288999999,1139.208654,107.5093894,2.7879378260000003,23.27344681,133.7480371,133.7480371,12.99447444,1.045397949,-5.25235615,9.911216645,-2.029169396,50.0,5.660709018,6.809178233,-126.53290420000002,-4.50018672,-8.438908778,27.98147215,-16.24979461,0,0,0,0,1,0,0,0
59,48,3,1,8889947.0,1,8892222.0,0,2,2,0,0,0,0,88.88060844,-0.7261683520000001,-2.259153604,2113.837129,204.0522201,5.62558566,2.258382775,6.227834571,-17.97218055,17.704590600000003,7.916905757,3.457469604,0.833015249,79.06598369,-4.171071743,-0.739633179,0.429896876,85.22984992,63.80489996,-30.28812682,1535.069162,84.86899896,144.18006540000005,-69.98010097,183.75916830000003,45.98894321,-40.39536515,5.940579224,-5.168021815,9.993727672,-2.093762981,50.0,5.56262049,4.858984176,-129.1279972,-2.171702065,-8.479400236,33.96114865,-15.7769009,1,0,0,0,0,0,0,1
60,59,1,6,8882935.0,1,8889922.0,0,2,0,3,2,1,0,88.13778974,-2.34484348,-2.781541324,2217.545887,215.5876924,5.954889568,1.7137679019999998,6.083214661,-21.88805921,14.01098896,10.05048521,1.958118009,-0.023658122,80.15153915,-6.47051481,-0.8780742770000001,0.431233991,80.90742417,49.88778453,-16.03760506,2321.976313,100.2916038,100.7652706,-45.18400057,236.4927309,111.8537333,-28.03969729,4.751039429,-6.303779984,8.328122933,-1.504550144,50.0,5.762286962,5.91114161,-128.0351348,-5.922957669,-10.38385897,28.32638962,-18.45560434,0,1,0,0,0,0,0,0
61,64,2,5,8882935.0,1,8889917.0,1,2,1,3,1,0,0,87.68934085,-2.143255582,-2.349002856,2263.839841,205.2495752,6.075144077999999,1.558801279,6.278744049,-24.67252532,11.64885839,5.5099586910000005,2.041305809,-0.148075355,79.02692707,-6.832709179,-1.295791973,0.433763207,100.4436466,16.34675066,14.22326627,3276.048967,105.3370369,25.50765993,31.68673895,291.8819344,291.2948749,22.17932353,2.951491089,-3.810836255,7.115514032999999,-1.388346196,50.0,5.905181219,5.064887215,-127.3968813,-5.49284538,-6.144213136,30.79913446,-20.70170184,0,0,0,0,1,0,0,1
62,92,2,1,8882935.0,1,8888946.0,0,3,1,0,0,0,1,87.99102365,-2.31454272,-2.612894067,2084.205558,202.2762613,6.10893411,1.776366156,6.183091709,-16.68423669,19.46089123,7.985997145,2.57826077,0.027803483,79.25474738,-5.483110634,-1.091161171,0.432709471,97.82576994,31.6569135,24.4145072,2283.70533,97.87824834,62.7201375,50.19804371,363.169823,139.9422519,35.75055305,4.865726929,-5.220744045,11.40302631,-1.583437507,50.0,5.925915456,5.5927869060000015,-127.7937425,-5.670140738,-8.49301065,30.33606952,-13.62381452,0,0,0,0,0,0,1,1
63,135,3,1,8882935.0,1,8889921.0,1,4,2,0,0,0,0,80.09188208,-0.440553819,-1.313403029,2318.863434,130.3473544,6.191363386,1.6583289140000002,5.886797858,-42.31270102,2.102203539,-2.523843361,2.256164089,0.228386428,71.97653812,-8.445889736,-1.794466238,0.479662631,89.33107826,23.95688424,-21.34435457,2143.768577,102.4154617,41.33585589,-40.13794742,334.2064991000001,334.2064991000001,-23.19488575,4.0345373539999985,0.902002827,1.298001638,-1.551164679,50.0,6.132034671,2.739925362,-116.3591777,-2.104266752,1.203813209,27.23630155,-30.44173523,0,1,0,0,0,0,0,1
64,146,5,7,8882921.0,1,8889923.0,0,4,2,3,2,1,0,85.16159434,-0.453386931,-3.284962133,2315.685439,241.6406194,5.514611617000001,1.844467328,6.158934767000001,-32.59541126,5.737581992999999,10.69621106,2.378842761,-0.301780154,77.46729069,-6.613493997999999,-1.256953698,0.445613033,84.99758558,33.90126226,29.0170234,3349.619856,95.13195005,66.61694811,55.22577629999999,298.1835185,131.0190825,30.81568022,4.698671265,-6.829396354,3.267840334,-1.600851159,50.0,5.463517991,6.790014252000001,-123.7648287,-1.936744717,-10.50513766,26.61289622,-27.1473799,0,0,0,0,0,1,0,0
65,194,4,3,8889947.0,1,8882914.0,0,6,2,2,0,1,0,82.06371758,-0.531098904,-3.806500763,1417.1039970000004,253.0629965,5.422572659,2.868359688,6.306548463,-36.65100538,4.162793972,13.79563391,1.878026926,0.506628474,75.28657988,-7.441993896,-1.194615572,0.45980642,70.093237,57.9049205,-27.39770152,2124.952176,86.60112348,92.74891091,-67.82499131,173.465226,91.42015863,-39.49140619,4.625758667,-8.621951414,2.4285516030000003,-2.59610204,50.0,5.365900808,7.555237749,-119.28018190000002,-2.12017291,-12.41242965,23.10329618,-28.67783007,1,0,0,0,0,0,0,0
66,207,3,3,8882937.0,1,8888946.0,0,6,2,1,1,0,1,82.84378921,-0.7142312590000001,-2.197234698,1896.631174,212.0497768,5.559454541,1.47629788,6.265863781,-22.33548276,17.82342521,11.18249405,3.0392541910000004,0.381727376,75.41244509999999,-4.946222196,-0.073631154,0.456102514,92.1397611,29.97205138,-19.13832742,1845.499058,100.6410394,57.71323913,-44.40017098,330.8235898,174.1494391,-29.14300025,4.06883606,-6.765251922000001,9.965361912,-1.319372422,50.0,5.495691702,4.311574965,-120.5452777,-2.129998032,-9.902268161,24.58330659,-17.587794100000004,0,1,0,0,0,0,0,1
67,225,2,6,8891138.0,1,8882903.0,0,7,1,3,2,1,0,88.99075419,-0.577008439,-3.420651489,1967.912685,229.44498540000004,5.5966208470000005,2.405058088,6.6534087710000005,-21.52584966,13.11581381,15.36488196,3.273845615,0.551658134,80.21619547,-4.705840787,-0.470664032,0.423614569,76.47658221,49.22539617,-8.605238399,2415.993778,106.5341659,95.31127695,-27.39459669,230.225981,134.72269939999998,-18.12072279,5.102510376000001,-9.649857174,7.483050765,-2.181466605,50.0,5.549054057,7.3100684939999985,-129.36949009999998,-1.897390142,-16.10906238,30.76089339,-19.68216092,0,0,1,0,0,0,0,0
68,257,4,2,8889953.0,1,8882916.0,0,8,1,0,1,0,0,80.5723771,-1.144018673,-2.0404498,1359.487376,229.0729371,5.72402318,1.636279433,6.1199508489999985,-33.05338462,10.02803711,11.61235654,1.911271913,0.717057407,72.98172758,-7.397920703,0.170058707,0.472407226,88.93088689,10.73516859,14.3978481,840.3726891000001,105.9347185,12.23707861,29.6277559,195.4372301,194.6079162,16.72000748,1.868168335,-6.995135652999999,5.8417928660000005,-1.486281614,50.0,5.619412037999999,3.850313936,-117.1343732,-3.259723819,-9.571757858,25.24509248,-24.18046136,0,0,0,0,1,0,0,1
69,5,1,5,8889942.0,1,8891689.0,1,1,0,3,1,0,1,89.16662809,-1.1550631340000002,-2.524853884,2231.500424,235.0394299,5.914734573,1.151735005,5.169314741,-28.43222725,7.696253886,11.0560882,2.4573141730000003,-0.304241925,81.39072697,-6.419980727,-0.469088499,0.432609817,94.55938459,24.27785098,-23.31825813,1752.235911,101.5161443,46.23833943,-42.35999282,357.1808188,350.3403,-22.71981526,4.478255005,-6.5381584770000005,4.378975832,-0.924993645,50.0,5.785914657,5.306334364,-129.4871688,-3.650897561,-11.0694753,27.74719423,-24.76019266,0,1,0,0,0,0,0,1
70,9,2,4,8889942.0,1,8891697.0,1,1,0,0,2,0,0,89.75677673,-0.777511513,-1.486863221,2351.31286,227.45355240000004,6.14047255,0.946611063,5.288393662,-24.6152212,11.62603741,12.70408817,3.358924547,0.608987656,79.94795323,-5.408903214,0.911536759,0.433284501,69.50293563,24.69110293,-23.22477985,1073.664961,101.4661156,32.89425565,-42.48065208,218.0806449,218.0806449,-22.53828994,3.100477295,-7.28604357,6.458659617,-0.8203005240000001,50.0,6.052427037999999,2.931163364,-130.2211056,-2.637639282,-12.16896961,34.31165351,-21.38695514,0,1,0,0,0,0,0,1
71,14,5,1,8889942.0,1,8891690.0,1,1,0,0,0,1,2,88.80441228,-0.906435886,-2.288756511,2308.933736,226.3316657,6.200674315,1.140073542,5.396935079,-24.48523135,12.24461006,12.8636164,3.310173325,0.066371631,79.47609095,-5.510140966,0.137183874,0.436195363,96.43507501,5.637445208,2.40004899,1060.34356,109.6770316,3.020207982,8.422996675,129.0304341,128.6467055,4.668074834,1.077258911,-7.640718733,6.836284324,-0.944908853,50.0,6.103241765,4.705967009,-128.8526456,-2.885346138,-12.56005471,32.32567073,-20.93634853,0,0,0,1,0,0,0,1
72,17,6,3,8889942.0,1,8891749.0,1,1,1,1,1,0,0,88.26557837,-2.7566503960000004,-1.901882598,2196.0454010000008,218.275387,6.308182261000002,1.246233082,5.255392513,-21.61312944,15.69556339,12.41234382,1.913911841,0.493206346,79.40700588,-6.787830101,0.428856923,0.4396190820000001,89.1686613,7.9472916,-16.80857936,517.8649845,104.9285729,4.509919825,-33.01494148,140.2799821,138.1345779,-17.53965011,1.254175415,-7.205305846,9.228676582,-1.081014488,50.0,6.040080538,3.813142169,-127.9746594,-6.9252767839999985,-11.73067833,30.91566335,-17.14919899,0,0,1,0,0,0,0,1
73,19,7,2,8889942.0,1,8891706.0,0,1,1,1,0,1,1,87.98196009,-1.156563237,-2.472548888,2310.798553,237.8367736,5.970472882999999,1.252732275,5.363230452,-28.28479162,9.195976046,14.67980919,2.527887239,0.156416026,78.8658196,-6.4635444170000005,0.29394264600000003,0.440631719,88.32635114,26.3339358,21.23039179,2757.306577,102.0961022,45.44325696,40.94289665,310.4748489,304.1250813000001,21.64250712,4.085402222,-8.661307143,5.291343473,-1.041073627,50.0,5.8472319760000016,5.0064054780000005,-127.6251833,-3.551165127,-13.96948218,31.68333036,-23.63984845,0,0,0,0,1,0,0,0
74,37,4,4,8891759.0,0,8889935.0,1,1,1,2,1,0,1,77.46579865,-0.725940412,2.591634247,1891.458755,103.9453107,6.097488359,-1.865909186,6.085698828,-42.47043986,3.719413098,-15.15353885,1.886093599,-0.729902272,71.17915,-8.693671428,-0.273280192,0.489153098,105.4217921,14.34782182,-13.0181169,1123.8889390000004,106.8149938,24.56686881,-26.27727825,299.5074595000001,299.5074595000001,-16.27989504,2.736550293,8.979691817,2.229900368,1.674193677,50.0,6.018984729,-4.687879526000001,-112.6697529,-2.583601353,11.50807091,21.04805984,-29.31628327,0,0,1,0,0,0,0,1
75,44,6,6,8891759.0,0,8889922.0,0,1,2,3,2,1,0,79.02300441,-1.6528408730000002,3.718182876,1945.785633,118.1011582,6.2315017510000015,-1.701787182,6.1389374939999986,-35.76506410000001,8.627378534,-16.23502422,1.7201527330000002,0.385851686,72.50310697,-8.366304032,0.650226611,0.479541326,86.87392446,33.15647939,-11.31771284,2123.836625,106.4399358,61.82704508,-27.756813300000005,323.4910654,316.2626646,-20.00358357,4.578225708,9.899243842,5.168911443,1.426882884,50.0,6.086864302,-7.014180679,-114.786822,-4.300265093,13.17713366,21.70583975,-25.2935799,0,0,1,0,0,0,0,0
76,53,3,2,8889942.0,1,8891697.0,1,2,1,1,0,1,0,87.41342251,-1.346892659,-2.2198887000000003,2195.945256,221.0990429,6.117351753,1.093663547,5.413008597,-24.24062982,13.15649668,11.50742902,2.834479912,-0.027802859,79.36965591,-5.869265981,-0.064963875,0.440139793,88.99139090000001,32.3347479,1.878786864,1476.446544,109.8412361,64.34677333,5.902722472000001,333.0495293,328.2263197,7.252973972,4.933490601,-6.78075477,7.394430317999999,-0.904391601,50.0,5.9810970710000015,4.526686342,-126.9623377,-3.819149312,-10.98142684,27.89165182,-20.19877466,0,0,0,1,0,0,0,0
77,61,2,1,8891759.0,0,8889929.0,1,2,0,0,0,0,0,77.00101859,-1.99249783,3.3301263660000004,1985.930233,142.9316885,6.287760903,-1.79116329,6.128623147000001,-31.58675873,15.67353672,-11.87374916,1.810178349,0.300576611,69.79956059999999,-7.957531892,1.073103984,0.494788657,103.5199797,19.75121742,-25.96668734,1365.133987,97.13527702,32.25996704,-51.62105125,328.9835331000001,323.9809948,-30.97251944,3.207366333,7.547474294,9.193977777999999,1.543001094,50.0,6.119162528,-6.189756847999999,-111.7861245,-4.732925168,9.413138696,22.8517823,-20.70740626,0,1,0,0,0,0,0,1
78,65,3,4,8891759.0,0,8889918.0,1,2,0,1,2,1,0,66.49722108,-0.97526225,2.107270487,1530.213875,144.38310900000005,6.461917685,-1.641760897,6.52424386,-45.19057186,16.21958334,-11.66067815,1.800728097,-0.679594083,61.46983923,-9.492624857000001,-0.112013275,0.564016249,70.41989452,40.70832127,25.65312934,2179.900994,94.61494782,63.41691729,56.10701915,211.4783504,122.732233,33.52888726,3.778980103,7.020689355,9.221719695,1.5006279880000002,50.0,6.37439301,-3.312949504,-96.83051708,-2.61822225,6.665628347,15.12032045,-23.41870373,0,0,0,0,0,1,0,0
79,77,7,2,8891759.0,0,8889935.0,1,2,2,1,0,0,3,65.54326256,-1.007386763,3.111781076,1455.367418,139.8726007,6.302670787,-1.582010389,6.851523307000001,-47.23297433,15.58957209,-13.19017274,1.446808233,0.158290545,60.33113025,-9.979452274,0.581078055,0.570465371,105.3415451,23.2493464,-8.029394945,1645.2273699999996,108.923295,44.07958193,-15.35263976,406.3176441,400.06460130000005,-7.906117637,4.531522827,8.295068832,9.015570704,1.388634994,50.0,6.220865462000001,-4.92793799,-95.38341188,-2.601836136,7.596830594,15.48061312,-23.91736441,0,0,0,1,0,0,0,1
