,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult
47704,5.487332122000001,3,10000191.0,0,10.20572645,10.39149952,80.37044046,70.11700614,6.104877527999999,0.848744507,697.7968889,-1.603111999,9.955838055,-3.478687062,14.17027283,1,77.3187853,0,2,2,6,1000018488.0,1,5,3.650390039,-0.834357572,,,,6.463217354,1.556454173,90.76221877,0,215.0314591,2212.857629,1,-4.938712333,-19.36934849,-1.293814543,83.08540179,0.416821964,-11.2247419,27.54200337,-17.95753249,-6.356549412000001,8.050785276000001,7.702582187999999,-131.92455379999998,-3.6017954710000004,-1.294595331,50.0,6.353554251,Out
47707,33.63626212,1,10000190.0,1,-7.062887487,-8.383567281,367.3761916,98.27442422,6.52537498,5.688356323,3519.767563000001,-1.457275212,3.934047459,-2.205716025,9.892174403,1,163.8550243,2,1,3,9,1000018488.0,1,3,2.863407098,-0.401741464,108.6366003,69.93703904,-17.26512831,6.546418056,1.294709982,85.23887941,0,201.6176282,2116.482567,1,-6.722233618,-27.51428854,-1.514019766,78.22825897,0.440194732,-4.343745297,24.92448137,-23.00632908,-2.787178102,5.882496606,4.671253167,-124.0851524,-4.037544477,-1.143382676,50.0,6.4292545510000005,Out
47722,42.65161396,0,8890878.0,1,11.03601212,2.771600851,308.2869723,88.29569366,5.289956513,5.5986737060000005,4984.634396,2.922772984,11.48527068,0.789278983,-6.5499686010000016,1,98.44627437,2,1,4,24,10000193.0,0,1,2.704904977,0.049005033,109.5660893,91.70911687,9.760162571,5.947564109,-1.6491666180000002,72.2757364,0,299.5028727,2515.72673,0,-9.285446811,-60.95712838,1.95580024,66.90794174,0.5308838889999999,-6.552822947999999,17.35367395,-36.64007433,-5.845355125,-3.983856557,-1.782905219,-105.0757955,1.80872192,1.56912525,50.0,6.081526932999999,Out
47729,-3.768148704,0,10000197.0,1,-30.72218844,-33.72112349,23.71705564,89.47061777,6.21193599,0.17095275899999998,,-1.542133321,0.975542422,-1.725309094,3.885851497,2,21.28043488,1,1,2,31,1000018488.0,1,1,1.957174496,-0.110699214,,,,6.4825151010000015,1.40053988,82.15604559999998,0,193.9624856,2294.9793210000007,0,-8.383444479,-36.29379522,-1.6253072780000002,76.79146703,0.456220268,-1.37596692,19.74662472,-28.50187777,-0.934105709,2.49293471,3.5772509830000003,-119.6872151,-4.435559574,-1.271903211,50.0,6.3422793120000005,Out
47737,21.35159053,0,8882417.0,0,12.20546036,9.486335879,360.9920051,98.38965702,6.235014499,4.318606567,2508.201472,0.301607296,-2.545461706,0.7842588540000001,18.0394051,2,354.2576827000001,0,1,1,39,10000193.0,0,1,2.690630563,-0.540228719,108.1887194,40.59241039,19.8774567,6.117129447999999,-1.0515219409999998,82.68405156,0,171.9848598,2094.055435,0,-5.898045466,-22.20048389,-1.708488873,75.60359809,0.456562151,2.362283087,23.89141184,-17.03784207,1.614269594,10.34334879,-1.575744094,-120.3612258,-4.217078891,0.994420513,50.0,5.978869152000001,Out
47742,25.95037185,0,8884529.0,0,1.671636383,6.139858645,317.577894,86.1671812,6.362200702000001,4.289015503,2620.832969,0.947282018,-0.223376003,0.989623054,15.27874781,2,293.9427176000001,1,1,3,44,10000193.0,0,1,2.683119779,-0.437060927,109.6118565,48.11581481,9.23152717,6.03762248,-1.329129837,81.43351886,0,179.16450469999995,2095.528609,0,-6.176464455,-25.80511784,-1.308155014,74.8809611,0.461325189,0.5573832679999999,22.14037541,-19.70312385,0.390210193,8.730584886,-2.04290063,-118.617221,-3.4116168630000003,1.257775527,50.0,5.930929503,Out
47745,10.19133719,1,8884530.0,1,17.19670585,10.0129922,230.1373469,101.5492886,6.281808332000001,2.071187134,2673.547265,0.01198309,-7.840104247999999,1.4937824480000002,10.90863454,2,229.71553430000003,2,0,4,47,10000193.0,0,3,2.372269448,-0.5004312639999999,107.0364817,14.77334175,25.36050873,5.903291221,-1.223988048,83.58624327,0,144.38609240000005,1996.056635,1,-6.575485629,-28.11736087,-1.288385598,77.10649699,0.449622994,7.053712795,22.62986042,-22.67155894,4.673706812,6.296237422000001,-2.951435788,-121.7390793,-3.539340169,1.117866463,50.0,5.794590791,Single
47748,11.08917972,1,8899577.0,1,-25.78775083,-20.80500394,255.7111656,105.4006509,6.294395463,2.2038513180000003,1156.103325,0.663149085,-3.883645783,1.397012911,16.00343894,2,255.7111656,2,0,5,50,10000193.0,0,3,2.220179076,-0.27475234800000004,101.1086443,17.08535535,-43.32475245,5.952587347000001,-1.238472818,81.97726826,1,166.3906074,2089.750943,1,-6.442701061,-24.54222662,-1.830133869,75.64052993,0.45829354,3.608844036,21.61244265,-18.78411836,2.485023023,9.22020583,-2.803093265,-119.37746,-4.499336748,1.1378313999999998,50.0,5.80619271,Single
47752,10.82072637,0,10000223.0,0,-6.944340552000001,-5.371051293,234.9430163,94.79262592,6.034163717,2.218433838,700.6333872,-0.932531831,12.39643904,-3.286403506,19.94475158,3,234.9430163,0,0,1,54,1000018488.0,1,3,2.67621091,-0.6945326629999999,109.3962918,16.64063559,-11.50436528,6.694040737999999,1.318543285,89.28591787,0,211.8197882,2147.367628,2,-5.862435437999999,-15.41733269,-2.9444361210000003,80.42635197,0.427996725,-13.05497889,30.93140648,-12.43380768,-7.807659298,11.80584638,7.048964943,-129.50264479999998,-7.1536449389999985,-1.068809849,50.0,6.4557386160000005,Single
47756,14.73796777,2,10000183.0,1,-23.04530889,-18.52119016,244.8344215,99.83834333,6.343467293,2.199823608,1378.446936,-0.488519574,12.20669093,-2.808903664,15.40820206,3,244.4937983,0,0,2,58,1000018488.0,1,4,2.37181834,-0.116640738,103.1370422,19.29539757,-38.24571361,6.572868476,1.453714943,84.43229896,0,218.3213066,2033.140793,1,-6.848947645,-23.23987963,-2.455585005,77.0281363,0.447440704,-11.41278639,25.49464773,-18.25227611,-7.525069492999999,9.17938017,5.677769189,-122.7113216,-5.921612917999999,-1.255610689,50.0,6.383427129,Single
47773,4.3840704389999985,2,10000220.0,0,29.27433997,30.08430419,64.88154774,74.99304953,5.682298285,0.615234985,2422.919148,-1.4630714319999998,-10.35589359,0.481591331,-8.00592757,3,62.56143328,2,1,6,75,1000018488.0,1,7,1.980069386,1.013654918,,,,6.551544315,1.4277886,74.32424820000001,0,52.45913903,2295.584808,2,-10.57348157,-58.87750122,0.35940394200000003,68.71944935,0.513344726,6.712704081,19.39832951,-37.35913548,5.685900566,-4.391954171,-0.618423144,-108.1423029,-0.973638644,-1.46183073,50.0,6.545114684,Out
47778,-2.060745432,3,9999983.0,1,-36.15192037,-39.10662348,42.7888663,104.1573868,6.212545812999999,0.28770813,,0.063304821,-3.753954361,0.772713366,19.10024685,3,39.11246961,0,0,1,80,10000193.0,0,5,3.126197675,-0.950527366,,,,5.995098732000001,-1.350764831,81.29367859999998,0,168.9028971,2032.80236,1,-5.296093665,-22.31637499,-1.093454681,74.69701869,0.463189659,3.21061153,21.8275865,-16.9195767,2.253015979,10.70467994,-1.49181008,-118.4106235,-2.885775256,1.294849641,50.0,5.901991285,Single
47822,-3.791319509,1,10000197.0,1,-7.15394861,-9.276588388,28.19886483,87.82727786,4.799991851000001,0.213129272,,-3.410797501,-16.58832692,-0.322438068,0.207668694,4,26.03599164,0,1,1,124,10000006.0,1,3,2.734140533,-0.950682761,,,,6.80121256,0.73716111,78.33518089,0,90.873374,2748.83382,1,-8.918209586,-47.87762207,-0.08155831200000001,70.96150985,0.49908859,10.96114689,24.55102034,-32.00014865,8.541780023,0.135516358,1.193199602,-113.6652887,-1.759410441,-0.691286134,50.0,6.753263118,Out
47825,1.61971456,0,10000213.0,0,24.62364436,24.98667158,50.85855738,71.78370425,5.295240567,0.496820679,1417.591135,-0.5631207189999999,7.066269344,-1.885270343,11.94279548,4,48.46730171,1,1,2,127,10000006.0,1,3,3.36886347,-0.291713662,,,,6.73398593,0.889892047,91.81381645,0,210.5444738,2187.148895,2,-5.748354889,-22.18152982,-1.61429368,83.14550990000002,0.420439543,-7.696333151,31.41068763,-20.02810726,-4.321006132,6.819180746000002,4.129272744,-133.3134413,-4.571742888999999,-0.723631838,50.0,6.571462593,Out
47827,34.46314999,1,10000184.0,1,2.50689985,-1.83762804,238.7808521,71.47171788,5.505283157999999,4.068587036,3420.496055,0.439207741,7.495214125,-0.967846574,16.92922574,4,199.4368673,2,0,3,129,10000006.0,1,2,3.13841736,0.6557541689999999,109.9988528,56.80162463,-0.483984913,6.673553247999999,0.936269804,91.57579095,0,203.8408481,2040.019827,0,-5.444495988,-17.04064451,-2.26038847,83.05008273,0.4194869570000001,-7.619852752000001,30.83241771,-14.92260695,-4.288705865,9.709683534,1.982129506,-133.0351273,-5.855105441,-0.8568644320000001,50.0,6.465138428,Single
47831,48.03064333,1,10000223.0,0,7.735057002,2.613542275,234.6679722,77.59228784,4.861615969,5.156425171,4733.737105,-2.500998236,-16.63277051,0.584194121,-8.158271356,4,87.36418083,2,1,4,133,10000006.0,1,4,1.85757368,-0.087569569,109.4487905,94.85530419,10.99771569,6.807815187999999,0.745634232,76.76694696,0,64.00159966,2750.184687,2,-10.71316214,-57.61667886,-0.157284741,70.60809313,0.506164384,11.04022558,21.59109736,-37.42195376,8.842863942000001,-4.203402489,-0.5924759310000001,-111.4988766,-2.191986517,-0.789420053,50.0,6.744893897000001,Out
47834,31.47316179,2,9999983.0,0,20.54954264,21.80428185,353.2115742000001,89.984346,5.505823788,5.0969927980000005,2964.720922,0.32036538600000003,11.99856816,-1.923140154,14.12373192,4,346.4787349,0,1,1,136,1000025484.0,1,3,2.502234927,0.273656319,102.5724636,60.32597974,39.73514621,6.031939999,1.072756302,86.01943802,0,220.2771128,1904.705495,0,-6.113122436,-24.11874642,-1.6239615280000002,78.65759161,0.445086614,-10.9496076,25.46353109,-19.56918712,-6.9250411189999985,7.971900637,3.796608887,-125.0272941,-4.35377436,-0.913079663,50.0,5.874244034,Out
47840,14.61155605,0,8890878.0,1,-40.25229396,-33.27110139,240.5632102,97.75735031,6.122723549,2.193446655,2026.617074,0.947938682,16.87787145,-2.267190032,9.176632458,4,240.3402364,1,0,3,142,1000025484.0,1,1,3.302577308,0.343845219,88.69548043,20.25137589,-65.06230935,6.00312417,1.034061583,87.60686787,0,241.3769319,2045.495979,0,-5.644115742,-27.30294755,-0.459752858,78.98803259,0.434706799,-16.08016462,30.16669326,-23.838237,-9.954844422,5.160501099,4.532504986,-127.3528959,-1.846889175,-0.869517482,50.0,5.953875579,Double
47852,-22.74206014,0,8884529.0,0,16.741193799999998,4.077953162,5.693646152,53.37271476,5.858506107,0.069191284,,-1.515167072,13.07022439,-3.978859573,14.97928432,4,4.62907586,1,1,6,154,1000025484.0,1,2,2.252672642,-1.25410146,,,,6.030346607999999,1.358757693,88.14478956,0,221.0417841,2009.583645,1,-6.160135309,-21.35452703,-2.144809277,79.91167845,0.433837408,-13.56042976,28.560868100000004,-17.837472100000006,-8.267560474,8.740763752000001,8.473935587,-127.8445267,-5.483169158,-1.043541362,50.0,5.843772822,Out
47864,31.58048519,1,1000025485.0,1,-4.029538677,-8.734189587000001,350.9442856,93.53612105,5.1388139310000005,4.864036255,2915.831835,-2.177334155,-9.792127698,-0.348822546,1.922897891,5,344.8204554,0,1,2,166,10000006.0,1,3,2.110395907,0.145765085,109.3744131,58.33942566,-11.71382092,6.49545993,1.290193908,83.28467140000002,0,101.3307695,2527.851015,1,-8.502131381,-39.80282338,-1.134370899,75.84216173,0.464914878,7.390907252000001,26.22273813,-30.17208365,5.048042222,1.3673562730000002,1.069459593,-120.9682112,-3.74885209,-1.250217284,50.0,6.3594737,Out
47868,9.462822129,1,10000191.0,0,23.81010496,19.74716079,154.9780598,99.92113719,5.101471117,1.223569946,1983.845286,-1.483415745,-7.422297169,-0.112139025,-3.000137625,5,154.03722,1,0,3,170,10000006.0,1,4,1.969594896,0.449793325,101.7846262,7.0484844760000005,41.711513,6.523814145,1.173969463,83.15805409,0,68.24817823,2421.88539,2,-9.007239842,-44.12624864,-0.930804583,77.31295007,0.461562312,5.7642889760000005,21.64889301,-34.1694049,3.854821424,-1.334378345,0.494822914,-120.98681670000002,-3.4996799760000004,-1.157672348,50.0,6.402036064,Single
47869,42.32023827,0,10000190.0,1,32.22876626,22.30373497,230.48743790000003,75.8315094,4.708418021,4.658844604,4591.011674,-2.080435683,-13.05846531,0.340142706,-7.826896562999999,5,153.5456346,1,1,4,171,10000006.0,1,1,2.335437713,0.023449594,97.66908519,77.5378879,50.60340776,6.770259059,0.78885404,77.23554636,0,59.21255016,2607.752423,0,-10.13745197,-57.139839,0.344383994,70.61810261,0.50541948,8.653684705,22.52721644,-37.41608542,6.880615287,-4.167986259,-0.227823542,-112.1172426,-1.24167803,-0.811984093,50.0,6.755851141,Out
47872,-2.173605575,1,10000220.0,0,23.43700554,23.44140932,32.61950872,86.55455808,5.741831189,0.24992981,,-1.044432869,6.306822666,-2.226796432,11.6716513,5,30.12891529,2,1,5,174,10000006.0,1,3,2.532297718,-0.416172221,,,,6.598686323,1.132381553,91.05997297,0,208.3196485,2065.658639,1,-6.509229035,-22.12124762,-2.384602003,83.4885118,0.418392839,-7.091876557999999,27.9592704,-19.89633477,-3.994820959,6.915978859,4.930812924,-132.33691729999998,-6.269364192,-0.951248934,50.0,6.3869234960000005,Out
47874,7.535104179,0,8899577.0,1,-12.26005837,-13.65559636,153.7439929,96.67714668,5.436795458,1.259872437,,0.950694175,-7.626302272999999,2.3769396,15.6360557,5,151.63477769999997,0,0,1,176,1000025489.0,0,2,2.768039349,-0.055933395,107.3549972,6.356404949,-23.97685004,6.182357866,-1.647196867,84.15185090000001,0,154.05424150000005,1857.345303,1,-6.037880723,-24.59272951,-1.456228851,76.63138355,0.456499155,7.147108332999999,25.24182236,-19.02645756,4.74803621,8.734334951000001,-4.822385589,-122.2357597,-3.921195195,1.442251659,50.0,6.036831972000001,Single
47881,7.433122101,3,8890876.0,1,29.39981909,23.91697368,146.96745259999997,91.54388533,5.275696854,1.292001343,3004.590318,0.089842279,-10.7405935,2.094616715,15.35531011,5,146.044489,0,0,2,183,1000025489.0,0,7,1.6820802769999998,-0.497812329,97.17424782,5.23592228,51.54764129,6.4078301170000005,-1.570703304,83.73766752,1,145.0957255,1970.863499,2,-7.499504833,-25.61582565,-2.755146792,76.33460618,0.46069184,9.354698813999999,25.16152337,-18.90407285,6.294764402999999,8.929349019,-4.083341646,-121.5145002,-6.712484797999999,1.387385853,50.0,6.1378737260000005,Single
47906,21.32399846,0,10000013.0,1,-11.00994582,-11.94593198,267.114185,86.34186125,5.763621047999999,3.0108355710000003,818.7340846,-1.13998886,-5.64986645,-0.077745324,4.465448223,5,266.78040780000003,1,1,7,208,10000231.0,1,3,2.339648881,0.620748667,107.94147959999998,31.63565959,-21.17996315,6.195633768,1.163919816,79.09422274,1,128.5832707,2180.385210000001,2,-8.056667724,-40.29049663,-0.5356057439999999,72.6422755,0.481500656,4.0318878510000005,21.86940781,-28.75949442,3.012951307,2.551629836,0.322633601,-115.1034471,-2.263009887,-1.154083577,50.0,6.127042951,Single
47908,27.6664668,0,8884529.0,0,17.52157713,18.62410762,290.2924151,79.9684576,6.36930016,4.0051959230000005,2380.700912,-1.311287506,5.01733603,-2.269942735,18.76164687,5,283.563443,2,1,8,210,10000231.0,1,2,3.0365557830000003,-0.827344223,103.865376,46.32488148,36.22130154,6.708365996,0.8440244859999999,87.53209993,0,194.9460869,2304.144641,1,-5.725704454,-17.43436432,-2.408540602,79.03151795,0.433013937,-5.637230886,29.703336100000005,-14.24676908,-3.492207325,11.1057677,4.898023157,-127.2056472,-5.855920113,-0.682658049,50.0,6.5264182470000005,Out
47925,-26.77495097,3,10000184.0,1,-24.97573888,-40.90934939,8.404001783,54.45921458,5.632286347000001,0.08439636199999999,,-1.161942205,3.936289469,-1.901666733,19.33930626,6,6.272480442999999,1,1,3,227,10000006.0,1,5,2.911309857,-0.387070289,,,,6.620530876,1.059585452,89.40784612,0,191.4854536,2288.617574,1,-5.550028614,-16.12951716,-2.532213231,81.16626876,0.428642184,-4.536553539,29.09158327,-13.34394925,-2.677327671,11.11291766,4.177923516,-129.8454593,-6.291598214,-0.900482865,50.0,6.394990034,Out
47926,2.323347392,0,10000223.0,0,-19.418552,-19.29568651,65.53619852,91.53065612,4.916540158,0.502064819,1150.978296,-2.174972277,-13.44371145,0.318725274,-6.925027892999999,6,61.01782907,2,1,4,228,10000006.0,1,1,2.537598041,0.099432542,,,,6.7645402070000005,0.918424514,77.21855227,0,62.90081493,2785.989058,0,-9.785358659,-55.60966935,0.430711539,70.94847533,0.502189359,9.003899152999999,21.46388303,-36.91192422,7.108861657,-3.740701897,-0.184053425,-112.1858858,-0.976772259,-0.938582976,50.0,6.761434551000002,Out
47931,6.021078224,2,8884530.0,1,-43.10032574,-40.60223844,113.0259338,93.81208492,3.650744383,0.8994207759999999,1791.5066399999996,0.04463902,15.51266264,-2.772721972,-4.902949363,6,112.5060915,0,0,1,233,1000010245.0,1,5,2.075731514,1.051933644,80.46941445,0.486391567,-74.99766174,4.023001332,2.443819544,71.59097433,0,287.3502913000001,1956.365478,2,-8.156989732000001,-64.83735234,3.563276534,64.94662893,0.557198079,-9.230007947999999,18.63445656,-35.96780519,-8.591043182,-3.53112665,4.462048022,-103.4480733,4.158779385,-2.130181679,50.0,4.374582094,Double
47940,6.545918577,0,9999983.0,0,30.28481174,28.74484908,113.4336676,105.0609021,3.756315234,0.8207879640000001,2060.076022,-0.8479393620000001,17.31528987,-4.012621453,-9.856016657,6,111.99855890000002,1,0,4,242,1000010245.0,1,1,1.920349342,-0.045391805999999986,95.08835907,0.571195126,55.30095976,4.05461111,2.392692282,72.66011669,1,299.5107341,2067.936502,0,-8.781480645,-68.58058731,3.694050721,65.22800381,0.551545624,-10.95570819,20.94135771,-38.92932391,-10.05903221,-6.202386116,6.740982189,-104.746588,4.376004269,-1.93910614,50.0,4.414149808,Single
47953,32.06525748,1,8882417.0,0,10.18006846,8.822590064,342.4527845,94.20472412,6.23989685,5.313753052,3843.501235,1.1435255290000002,-14.89059243,3.983858282,15.94111591,6,337.2490347,2,1,7,255,1000025487.0,0,3,3.291148255,0.364196661,108.5810667,66.75998391,17.60866565,6.058301776,-2.075069643,80.58278171,0,137.02409790000002,2003.898636,1,-5.722008899,-27.19802801,-0.541515383,72.42224604,0.472723595,12.90722335,25.86762516,-20.03976071,9.493800561,8.92527429,-7.74264903,-116.9589989,-1.843858733,1.785749469,50.0,6.004605692,Out
47984,21.54551588,1,8899577.0,1,-23.69648419,-20.79292857,317.1884425,90.40686792,6.760366983,3.712711792,1775.1447260000002,0.537073564,10.6554538,-1.512123204,14.16022258,7,308.721617,1,1,4,286,1000025483.0,1,3,2.7699967410000004,-0.213402865,102.2945022,37.81361507,-40.44500592,6.6792943839999985,0.279822086,83.35258363,0,216.8897352,2130.948446,1,-6.7747682660000015,-24.98573252,-1.999333821,75.70031377,0.450313498,-9.454504968,26.3959307,-19.61398601,-6.420370882,8.529294777999999,2.933655911,-121.3227732,-4.867475389,-0.185259545,50.0,6.539047782999999,Out
47991,69.96268795,0,10000178.0,1,7.14311937,-6.623036264,108.4667092,79.89797292,6.34189201,5.953423462000001,5186.988884,0.989707475,-10.58768438,3.0034476910000003,14.62013291,8,37.03642743,0,1,1,293,10000012.0,0,2,2.945572662,-0.448536396,,,,5.132406136,-2.333425209,84.83451928,0,144.1554199,2261.120145,1,-4.729567193,-23.67313325,-0.232241325,77.03330744,0.445382064,10.27072589,26.20525976,-19.78382874,6.712513991000002,8.097725975,-6.174414347000001,-123.372147,-1.1686090340000002,2.120319941,50.0,5.104320254,Out
47999,-4.135772511,2,10000214.0,0,16.14789974,18.07469116,25.04038744,98.02405166,6.157139554,0.165441284,,-0.969951916,8.905642602999999,-2.669273302,20.75843214,8,23.82250546,2,1,3,301,8889389.0,1,4,1.982119427,-0.550968961,,,,6.78558386,1.174341369,92.42659506,0,203.188967,2309.513831,1,-6.408153512,-12.2592323,-4.08279674,82.94671113,0.4135658720000001,-10.27779864,34.31259311,-9.494141158,-5.770868942000001,12.73451425,5.9653113310000005,-133.9607137,-9.957981707,-0.976435229,50.0,6.469100192000001,Out
48011,-4.303296648,2,8890878.0,1,2.281605344,3.240223568,23.28134426,93.48513922,6.2203368989999985,0.166868286,,0.402326339,10.62184504,-1.607176313,10.49307427,8,20.47276805,0,2,3,313,1000025486.0,1,5,2.202210781,0.36346979,,,,5.862691505,0.961513674,86.55971866,0,225.2555453,1856.928018,2,-6.52416236,-26.13835028,-1.605556236,79.50467729,0.435610583,-10.03823752,25.26481943,-22.24934901,-6.235514313,6.1649872289999985,3.219537782,-125.9994371,-4.3100751,-0.84680413,50.0,5.72956518,Out
48017,66.79409769,3,1000018489.0,1,12.4771465,6.07727249,133.60048590000002,84.29060911,6.163128106,6.071453247000001,4795.861234,0.197475519,9.402434358999999,-1.590479037,20.47506811,8,50.56314647,2,1,4,319,1000025486.0,1,6,3.0990171760000003,-0.025141688,107.2014382,93.13925766,24.65444053,6.137266006,0.660691028,86.82462538,0,204.6284652,1916.010444,2,-4.920372104,-16.43392737,-1.805469243,78.57650028,0.437257866,-8.984292166,28.3822695,-13.43066145,-5.6283927610000015,11.74217649,3.225359117,-126.2595719,-4.471546345,-0.5450941579999999,50.0,5.992153442,Out
48055,0.6736757640000001,2,8888799.0,1,-16.55119527,-17.09143631,51.92379791,96.26575499,6.103844574,0.380383911,2068.691204,0.988238318,-7.323007486,2.37685259,15.83028673,1,47.50321002,0,1,1,5,8898961.0,0,5,2.961184289,0.074251491,,,,5.954690597000001,-1.514517254,87.55320421,0,155.2220156,2427.416091,2,-5.265212492,-20.50141618,-1.3883063780000002,79.42157212,0.43382482,7.660594448999999,28.32250632,-17.46832198,4.711570909,9.044607961,-5.060405085,-127.2889918,-3.712043557,1.335917699,50.0,5.837338384,Out
48057,-9.303512654,1,1000025162.0,1,-29.96213967,-34.76060834,14.61973091,91.60767095,6.111039107000001,0.099417114,,1.039280982,-5.669734504,2.113570522,22.61773093,1,12.69062641,1,1,2,7,8898961.0,0,2,2.174118652,-0.081525058,,,,6.137452747999999,-1.563982516,88.57029718,0,165.9471934,2462.054099,0,-5.550017042,-12.88030672,-3.120686983,80.45966572,0.428818676,6.1877005,28.4204855,-10.12366689,3.71747034,13.24751252,-4.573521255,-128.6565203,-7.415831875,1.405006285,50.0,5.891313743,Out
48063,46.72186311,2,681260.0,0,19.536058800000006,22.94644001,273.86150089999995,81.35558324,6.1479307310000015,5.454514771,3434.653959,0.386005882,-13.06276385,2.867423255,16.60773057,1,102.442522,2,1,3,13,8898961.0,0,6,2.165661822,-0.341702811,102.2769808,96.37194196,40.48949226,5.907798259,-1.904510895,82.07786982,0,141.8784332,2076.688061,2,-6.4997308910000005,-24.78817438,-1.81170325,74.42471464,0.463073799,11.42019347,25.30456739,-18.46465318,8.019644191,9.627198814,-5.6039598910000015,-119.2503,-4.476972757,1.69327801,50.0,5.757269256,Out
48085,13.30781987,2,8882417.0,0,3.947793257,5.279208345,169.4240564,76.1413757,5.603167022999999,1.82722229,802.0864516,3.755336568,11.90797938,1.528987487,5.9921179439999985,1,169.0236564,1,0,5,35,9999945.0,0,3,2.355328529,0.524413301,109.710279,12.25622289,7.977004897,6.167563766000002,-1.895397143,75.92311672,0,243.1122881,2072.301293,0,-8.21470099,-42.86213656,-0.257452509,69.93518784,0.503063391,-7.311036745,19.90192248,-28.13834728,-5.9277326110000015,3.272115693,-3.294030134,-110.4343135,-1.742875679,1.757068706,50.0,6.118035977000001,Single
48123,0.281532644,1,9999930.0,1,-31.61971251,-32.79730779,45.8026449,91.36207398,6.271825043,0.35560974100000003,3564.876723,0.17482588,-6.726141468,1.451884123,22.29090168,2,42.66737353,2,1,3,73,8898961.0,0,2,2.489051754,-0.925063088,,,,6.157341589,-1.7030664430000002,85.24003370000001,0,163.2344467,2269.028961,0,-5.5181080620000005,-15.63234028,-2.563967489,77.71140947,0.443224998,6.358667347999999,25.73285532,-12.10978892,4.102114693,12.94389056,-2.948437447,-123.97914640000002,-6.004130331,1.59921804,50.0,5.960331002,Out
48126,37.06001782,2,9999983.0,0,13.578573,14.71961949,359.4600347,99.84270077,5.464848477,6.0969854739999985,4300.982118999998,-0.159208184,16.80092602,-3.28207693,-3.1417786110000003,2,117.6715486,0,1,1,76,9999952.0,1,3,2.833975804,0.714737185,106.5985085,83.7783323,27.14317971,3.51148735,2.389401358,81.67131509,0,280.4607334,1712.681095,0,-5.124796912,-45.49257386,3.317956705,74.9995816,0.4683842720000001,-13.96704752,20.98366484,-35.77937632,-9.746391854,-2.515845749,6.255230667999999,-118.4995359,5.418417222,-2.112141707,50.0,3.772866194,Out
48135,27.50135011,3,8890878.0,1,-42.86376536,-35.6892928,297.7006724,85.05562577,5.109105294,4.159517212,3085.486684,-3.752932742,-10.0721807,-1.890974028,-6.294836455,2,292.2166966,1,1,3,85,9999952.0,1,6,2.62635578,-0.444731583,87.06592305,48.57559149,-67.22669131,3.931862792,2.176583913,70.99767021,0,58.21566387,2343.648006,2,-7.462227443,-63.33588128,4.20714591,65.32236006,0.5435822339999999,5.134479526000001,16.56006547,-36.94349173,4.770438785,-4.431283946000001,3.69454013,-102.9292085,5.7127443310000015,-1.990905584,50.0,4.279996257,Out
48139,-12.15085346,2,8882417.0,0,21.93239182,22.09499761,12.05206173,96.18798107,5.614487498,0.074806519,,-1.808774777,15.99793494,-4.804494065,-0.8514664009999999,2,6.4708273620000005,2,1,4,89,9999952.0,1,4,2.171295935,-0.664102869,,,,3.725482559,2.496786378,82.22017555,0,272.90499930000004,1827.361694,1,-5.88446553,-43.01856549,2.167393975,74.56037601,0.467367362,-14.24873743,24.29590961,-33.74647906,-9.988836416,-1.102325814,9.510863776,-119.0875017,3.182164691,-2.096413021,50.0,3.883615367,Out
48142,14.32291328,0,8888227.0,1,-8.792479925,-8.751429738999999,154.2508212,75.59597092,6.312129766,1.712047729,651.4216486,-0.3714884020000001,-10.09423147,1.5530720880000002,20.07327653,3,153.6772861,1,0,2,92,8898961.0,0,2,2.616825585,-1.188376586,108.8917393,10.93768671,-15.57492715,6.1435219660000016,-1.777944019,84.65751716,0,153.3451106,2314.973692,1,-5.667567684,-18.53069112,-2.150684457,76.72633285,0.44718527,9.143626775,26.95036541,-14.43172855,6.023260536,11.68755228,-3.0530404,-123.1181858,-5.148578709,1.6692528009999998,50.0,5.977361967,Single
48163,12.12140235,0,9999925.0,1,31.79234282,23.56699303,237.9638211,96.21923356,6.35027218,2.206433105,3556.8237619999995,1.463125524,-3.867756744,2.196067137,21.36237535,3,237.9638211,2,1,7,113,8898961.0,0,2,2.478532421,-0.07823238099999999,97.87650407,17.25974371,50.20140859,6.172279554,-1.778058854,87.55632715,1,169.75326840000002,2434.101108,1,-5.417434772999999,-14.34165828,-2.7108295730000003,80.19301920000002,0.430061098,4.4773585030000005,25.86875364,-11.69798763,2.723780073,12.45651575,-4.769894568,-127.3379729,-6.45334434,1.620800739,50.0,5.968882094,Single
