,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,PlayResult,cluster #
1887,0.29259903768105944,0.18177508964145442,0.3244130847225569,0.12865532201612767,0.9799926762470342,0.49204273152874717,0.4442371100783091,1.0,4
1888,0.832147885476826,0.39469394373116956,0.5676631714094669,0.6496039797814145,0.3398114952647654,0.09112692552821487,0.326032234015477,0.0,2
1889,0.4597579610484866,0.4134949906201145,0.6739667117255433,0.6294382203520548,0.9677997313693573,0.38896836457102246,0.7523816939912558,0.0,2
1890,0.07472939509827653,0.021024865329501412,0.04144840794211778,0.21472816304786485,0.9430887186300584,0.26232821819760965,0.7146730311637581,1.0,0
1891,0.5494695978483288,0.38641080420279594,0.5098587361987557,0.6288350850469172,0.7270653227700289,0.18608140001945345,0.37572096638853925,1.0,2
1892,0.3110773092682446,0.19998233805601812,0.36178839630024434,0.19574882647303077,0.9716357476802527,0.5478939324122333,0.4480414576732783,1.0,0
1893,0.19207332112271608,0.16019192633603588,0.358593434707468,0.4941308570499942,0.8675371546651273,0.6645995046204439,0.7891432146324646,0.0,3
1894,0.2121637867083721,0.16128461101331254,0.33526637634025286,0.08390306104154123,0.9278718144765582,0.6291188421149994,0.7594737257715001,1.0,4
1895,0.5645344828833141,0.46005336839649147,0.6118978011451986,0.6185118212706124,0.8452526986778272,0.1886802793991051,0.5071790786669588,0.0,2
1896,0.47166479845343706,0.42355117576452095,0.672710345473307,0.5444091552742862,0.9767330852390018,0.276563604569856,0.6745444655233364,0.0,2
1897,0.1885776674708529,0.11480672278596815,0.2421754128915049,0.3164141156259587,0.9977470926996234,0.46334946114638903,0.503730058989009,1.0,0
1898,0.2643966703995114,0.22294431370699835,0.4828317434063449,0.28627415642124177,0.9984158722610011,0.7497369793058551,0.7660892842338125,0.0,0
1899,0.3574035702092336,0.27636513644276195,0.4653144963024311,0.81492861854815,0.8265550010740824,0.5396151227735019,0.43183218097121157,0.0,1
1900,0.45197393786654233,0.4294730314009626,0.7696531513031027,0.47201295261642334,0.9571174039723861,0.30602278548283696,0.7884502823207484,1.0,3
1901,0.38933066942960914,0.2812078698774791,0.46273422879766285,0.7452430723645692,0.692002366186275,0.2645401283859272,0.5150611520250203,0.0,1
1902,0.21188683345609355,0.11038104283931617,0.21102598533086425,0.1822062347179177,0.7710285334637806,0.37791782188704864,0.387345546842766,1.0,4
1903,0.18358094620517318,0.15229605407040678,0.3364524917929581,0.22246899284087035,0.8282632815996146,0.5987408341254893,0.7048105776488123,0.0,0
1904,0.28063103616534557,0.2424746303776188,0.5032100801104278,0.6550369558983401,0.9667085972171757,0.7106255430310976,0.6840979312017863,0.0,2
1905,0.40382133331270065,0.3668853190349946,0.6757584685032555,0.43960184556886833,0.9841954595770627,0.774490448112169,0.746872670999394,0.0,3
1906,0.15796997588573672,0.10581963079675036,0.23228788840507253,0.19729359434590626,0.8774138857799273,0.4412222375138604,0.5065521075247934,1.0,0
1907,0.5924060192709619,0.5774318439515143,0.7100817643065409,0.8085805677031361,0.8272866160392326,0.21150973010379293,0.6280842433151039,0.0,1
1908,0.2522746018620187,0.18447010034506708,0.3459970006016121,0.5793941363557008,0.6662892832419415,0.37973768262292057,0.5689162911119767,1.0,2
1909,0.24357964563771312,0.2060996567100047,0.42210592622087534,0.11159765121628305,0.9524171707376045,0.6680158907334355,0.7539776290469349,1.0,4
1910,0.4853241122819168,0.3424309783910377,0.4708867584902891,0.8035642983710242,0.7871989257013182,0.33682210063934825,0.3555096019294335,1.0,1
1911,0.262792907948113,0.21941593838031848,0.47122189820196064,0.23825907344489355,0.9947494387433081,0.787359634299295,0.8164105589886526,0.0,0
1912,0.46306794845213833,0.43422035299681383,0.6478705416931924,0.528179030364124,0.9808177670626869,0.3951132588515035,0.6940208736413285,0.0,2
1913,0.21477620219932858,0.18213657997234853,0.36611244007854304,0.21411061553453786,0.8794162832892137,0.7003678169918498,0.7592777280893361,1.0,0
1914,0.2643423651609679,0.20433406137504764,0.3983055804333618,0.533007704757398,0.7296066614925395,0.3123381122022542,0.717742504599123,1.0,2
1915,0.32764376509855986,0.2917292100425029,0.6413529719388319,0.3183375663618971,0.7977536095568912,0.3128852630904347,0.841522886030966,1.0,0
1916,0.6614542104666032,0.4200945810240004,0.5535366103306331,0.7462777281221693,0.7427779636472928,0.12354808263917945,0.2488061337760159,0.0,1
1917,0.5737030548777977,0.5646881357448968,0.7543162129395492,0.5441700586282432,0.9165708051835683,0.24473955377401885,0.6699665543954292,0.0,2
1918,0.08821418588009791,0.021665831943433276,0.04410173252285286,0.0967282939037536,0.9638899587863224,0.25622502707011013,0.6990349430563205,1.0,4
1919,0.23097090051304653,0.16096088824722457,0.33554375822552424,0.6107174116372851,0.9672088721534177,0.5056904276470864,0.46755211402945274,1.0,2
1920,0.6859530948139116,0.5620752056774314,0.6335659997992571,0.7336429973651839,0.6985963415301649,0.176918409253222,0.4015152350165019,0.0,1
1921,0.20369712000000986,0.16796872001213933,0.3742991897314791,0.23863680070226084,0.9937031682706184,0.6402922213546863,0.7084569622367538,0.0,0
1922,0.5085414603099656,0.48643747241996466,0.7415886922030793,0.6292427356926338,0.9996662467182232,0.4756330367946457,0.7123760975435163,1.0,2
1923,0.08978269353073584,0.05649296743043386,0.08889945467788125,0.41260290026165575,0.7100626579287229,0.36556133951504194,0.873665693366942,1.0,3
1924,0.431638512211093,0.3800929060289797,0.6735595106320759,0.622585775943671,0.8296686337179301,0.26852002166063976,0.7275705905894982,1.0,2
1925,0.1954417253949053,0.14087696649218195,0.26302558849074503,0.346122450835904,0.9998326412380157,0.5310460505700996,0.6560186238211936,1.0,0
1926,0.37971832111603304,0.34813764103307876,0.6558583078064186,0.5580181711999367,0.9998114196543083,0.7821702500520706,0.7499762467174207,0.0,2
1927,0.08984210048584557,0.06626584357948626,0.1577091802359874,0.05219606743613896,0.9923728343598991,0.4649792702996401,0.799340611571504,1.0,4
1928,0.01995576420944801,0.007153977402682983,0.024407978797508875,0.331966849974297,0.5457186637139609,0.19108861687077044,0.7342302866099042,1.0,0
1929,0.3921370209533714,0.3178406537229266,0.5500591971629143,0.2981504446798741,0.8591111242760988,0.6677608680979416,0.539961187270336,0.0,0
1930,0.2265990180259163,0.20091861333358926,0.4631850649682118,0.2936305119298961,0.9640045451015259,0.7515272927900433,0.7660148876468569,0.0,0
1931,0.2177052461249221,0.1583381871000662,0.2602354741010009,0.3136832980575824,0.6444825428862452,0.33580994871020126,0.8709977366107846,1.0,0
1932,0.7317153025915464,0.8186494889160612,0.8409803169982291,0.6120119809594667,0.562206650746622,0.08409814522255497,0.7496412024144374,0.0,2
1933,0.5031367271207055,0.3981899774313811,0.5758385145572896,0.6105217478547535,0.9922876788958265,0.2755832718149739,0.4004843723379288,0.0,2
1934,0.19020630784614673,0.14173188525799021,0.3087099550205815,0.4873448874817888,0.8913248724842248,0.5615776093413766,0.691563210961279,0.0,3
1935,0.5082602970818326,0.4203173421368793,0.6042339488962842,0.6732042409867466,0.8480518112043064,0.22247727639380932,0.47716467024236975,0.0,1
1936,0.16494094621031524,0.08728182352297997,0.20361027407105903,0.4771948662568108,0.8296412003671466,0.38155846566080515,0.40568168347338496,1.0,3
1937,0.4359381658908119,0.3307789459071536,0.5243265929986263,0.5632327647249037,0.7350216196035665,0.24061321159013255,0.5256654330959272,1.0,2
1938,0.7083783136032424,0.6479934670803056,0.6703909836590256,0.8030939466718356,0.8792438837200204,0.18625179592914992,0.49809419369283314,0.0,1
1939,0.6572688988091875,0.5794877132737123,0.6232565179813144,0.7863373760589963,0.8154293435164467,0.20094942526218212,0.5008328443748518,0.0,1
1940,0.08236113048823197,0.023961500075464905,0.04800590113182955,0.1077644408846347,0.9236303293709051,0.2629256259647717,0.7113862895293754,1.0,4
