,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayResult,cluster #
745,133,1,2,8889953.0,1,8883991.0,0,5,0,0,1,0,0,87.95595848,-0.449036586,-1.457516284,,222.4199402,5.384849233,1.45091156,6.68676988,-24.89339733,9.870204371,9.04890318,2.899626641,0.871841025,80.77366316,-5.182882909,0.268069722,0.424359473,98.78241971,7.475769734,-14.60098186,1219.071337,104.9182628,9.204269611,-33.04727698,181.5295025,181.5295025,-19.3638,1.4933959959999998,-5.414542882,5.597295953,-1.357598526,50.0,5.344836697,3.0133442360000005,-128.1896466,-1.6880762809999998,-9.032830667,25.86012048,-22.83633942,1,0
746,134,2,1,8889953.0,1,670133.0,1,5,0,0,0,1,0,86.19029212,-1.199494377,-2.088655572,1978.461826,203.02583930000003,5.562676111,1.422926263,6.992978923,-20.85924848,15.10980132,6.436147002999999,2.733027164,0.059575197,78.77296094,-5.196682419,-0.851892235,0.43165423,94.25267537,5.933460819,-31.67185752,2989.482974,90.41709623,0.99857813,-62.6468012,116.0142737,96.24074492,-34.98951458,0.92928894,-4.212372546,8.830366039,-1.297298067,50.0,5.481991257000001,4.419461061,-125.5749304,-3.150473095,-6.707983579,26.07337168,-18.1121512,0,0
751,154,4,2,8893311.0,0,8889937.0,0,5,1,0,1,0,0,86.4849809,-2.929537992,3.780287938,2049.429174,170.4154341,6.47000358,-2.668210473,6.4543944070000006,-16.85326818,20.219203600000004,-3.420106045,2.366481949,0.524128235,78.14219276,-6.13338117,3.1276787839999995,0.438225142,100.0920578,6.087824342,-1.4441671969999998,858.1201039999999,109.796876,4.991340452,-6.677831446,148.5659104,148.5659104,-3.798582259,1.181052246,3.099862494,12.1068956,2.402506936,50.0,6.255037025,-8.195586351000001,-125.4783962,-6.9050302960000005,4.871082883,28.79904456,-13.14943309,1,0
753,163,2,2,8889953.0,1,8893300.0,0,6,1,1,0,0,0,87.39042738,-2.0995950530000003,-1.211998014,,205.9794457,5.668574547,1.389279027,6.752193015,-17.78529215,17.87508791,8.726664508999999,2.267554713,1.009381277,79.08460321,-5.5064965820000005,0.467214091,0.429798111,94.43329139,12.48155792,25.10302939,1866.380389,98.38039934,17.4965131,49.20626986,229.9319914,229.9319914,29.81910813,2.203212891,-5.254607874,10.6422174,-1.313405709,50.0,5.524272795,2.459906942,-127.1968879,-5.135304845,-8.494038177,29.33067035,-14.97097593,1,0
758,192,4,1,8893311.0,0,8889929.0,1,6,2,0,0,0,0,86.0049188,-1.2838966509999998,3.611231282,1855.34273,127.4894688,6.148523947,-2.782802723,6.419887014,-26.06918675,11.58562076,-15.15057939,2.7934777110000004,-0.72175691,77.2532857,-6.266086897,0.7072376229999999,0.441653559,105.3270097,13.00026413,7.929623536,1768.056853,107.6427428,19.62152261,22.65025701,251.5316026,251.5316026,15.56045713,2.190571289,9.592614347,6.835349985,2.53222568,50.0,6.045135455,-7.46038304,-124.8831951,-3.529158369,14.83722237,29.97633849,-21.60158061,1,0
764,209,3,3,8884015.0,1,8889921.0,1,7,2,1,1,0,0,73.38287092,0.079426969,-0.675088265,2065.179079,71.01838123,6.204444626,1.593746091,5.318202417,-56.89711982,-3.71324978,-10.64993393,1.53755415,0.072747621,67.48893556,-10.43729619,-2.665743735,0.524881767,94.43127893,13.47991748,-34.07877736,2212.921847,88.88168089,14.40780502,-64.80766542,194.0785183,148.24936,-38.96110335,1.72975647,5.435422813,-1.990249665,-1.525170799,50.0,6.17138959,1.568358712,-106.6644166,-1.51644629,6.209750162000001,19.77591505,-34.4478281,1,0
772,9,2,3,8891138.0,1,8882971.0,0,1,1,1,1,0,0,88.46019103,-0.5546212220000001,-1.799628601,,229.8985692,5.406892592,2.043070064,6.405651773,-27.34783948,7.299179978,8.706298807000001,2.617731465,1.11351044,81.54851501,-5.715603369,-0.151226523,0.423647315,96.56185395,4.456445877,-18.14548741,2542.475599,101.5634741,2.311946859,-42.24671093,127.5466624,127.5466624,-23.22410053,1.040393066,-5.243671389,4.148521893,-1.918515815,50.0,5.35451957,3.793221208,-128.8746682,-2.05226838,-8.87562973,25.16736547,-25.15210887,1,0
778,48,1,1,8891138.0,1,8893399.0,1,2,0,0,0,0,0,86.92366049,-0.8758638759999999,-2.685899133,,236.362921,5.47974554,1.978870374,6.224248938,-30.107397,6.204878722999999,9.377309122,2.161820486,0.280633919,79.90444227,-6.541729373,-0.914249893,0.433708818,76.86443635,22.30512828,29.01812535,,93.9319704,31.82442272,57.24313887,225.7233556,218.71295330000004,35.26294135,3.008694458,-5.8425682860000006,3.622077488,-1.783053266,50.0,5.399192116,5.653839481,-126.4852172,-2.834338037,-9.489572016,25.17304604,-26.29102529,1,0
782,61,6,3,8889953.0,1,8882949.0,0,2,1,0,2,2,0,78.32785497,-0.354205196,-0.969383571,,86.24000806,5.333985429,1.432719569,6.371984828,-45.16385871,-0.374002294,-5.050164943,1.244422896,0.119987167,71.80882592,-8.886825434,-1.931460237,0.481683038,81.89384887,10.18944289,28.95356082,3280.596014,92.11752573,3.753094557,60.11929725,128.5134115,122.4303701,34.04049809,1.252190552,2.484576354,-0.098877026,-1.360532825,50.0,5.287380266,2.060570873,-114.048839,-1.874932077,3.245999797,22.55849967,-32.30322744,0,0
783,64,1,3,8882970.0,1,8889922.0,0,2,0,2,0,0,0,88.14119035,-1.518148316,-2.460318036,1812.345578,244.021768,6.255267194,0.909897614,6.292780765,-30.07048339,5.126678291,10.58930829,2.34903134,-0.475865078,81.19450523,-7.173825317,-0.457430405,0.4269975070000001,85.24783475,13.57547358,0.903747888,1635.599786,109.9421994,17.56404029,-3.564378279,205.2356036,205.2356036,-4.660638476,2.139165039,-6.449465432999999,3.21032583,-0.734345776,50.0,6.1290101660000005,5.195028545,-128.2703371,-4.301070776,-10.78263989,25.66747459,-26.80681499,1,0
784,67,2,3,8882970.0,1,8889921.0,1,2,0,0,2,1,0,90.01114849,-2.5082680440000003,-2.457916806,1749.6731489999993,217.8169495,6.601651341,0.636099286,5.989223116000002,-19.22011734,15.24114335,11.85461417,2.672068808,-0.655035035,81.98159374,-6.1222688210000005,-0.218325174,0.422510104,96.59926381,15.27351675,24.81003813,,96.72367083,24.36601992,52.38796351,265.6681071,246.1936538,32.69548676,2.6874530030000003,-7.144634193,8.995321603999999,-0.449054536,50.0,6.393334854,5.233325108,-130.7753168,-6.350406992000001,-12.3088557,28.91173818,-16.67680788,0,0
785,73,3,6,8882970.0,1,8889937.0,0,2,1,3,2,0,0,90.49042114,-0.545089413,-0.679754772,1831.07041,230.3002758,6.387005084,0.622124948,6.14762408,-24.38744668,9.241433407999999,11.16955463,3.851068849,0.924878409,82.82508693,-5.14289722,1.432790168,0.417376238,100.1622302,11.338688,-32.97519401,1830.463086,88.50139877,17.54628496,-65.32566044,226.1336394,170.47347280000002,-40.26676384,1.957199097,-6.271101177,5.1837278730000005,-0.576284728,50.0,6.332974685,1.211853061,-131.7773133,-2.0215274780000003,-11.02046903,28.16167867,-23.06446622,1,0
787,77,5,3,8882970.0,1,8888946.0,0,2,2,2,0,0,1,90.58269843,-3.257483001,-1.597579109,1776.854391,209.1621812,6.886677166,0.84495291,6.045276648,-15.41005319,18.51303541,10.34835316,2.582729963,0.228103752,82.60340203,-6.1527520110000005,0.35909525200000003,0.419198009,92.8997918,20.49547553,-26.90710977,1912.711722,93.4586413,33.24187718,-58.01236517,287.7337202,174.8995331,-39.69632384,3.15105896,-6.079777053,10.99331976,-0.72631974,50.0,6.6247975420000005,3.3398082239999995,-131.6123052,-7.98638574,-10.62230573,28.95288999,-12.9670279,1,0
789,85,7,1,8882964.0,0,8889929.0,1,2,2,0,0,1,0,86.42591131,-1.146669542,3.202988397,2094.670117,161.33622140000003,5.55160414,-2.10572325,6.16412135,-21.1010699,15.91003354,-5.385795448,2.7323256710000003,0.406807477,78.90209438,-5.126687293,2.185455446,0.437862281,79.04904852,12.82553928,0.521806964,1311.123434,109.8869528,10.9047106,4.980169142,160.3352968,139.98430009999998,3.930285501,1.696273804,3.844887174,8.995906458,1.865914871,50.0,5.4538657420000005,-6.870143552,-125.6428545,-3.149393331,6.133570077999999,25.94047575,-17.82329646,0,0
791,89,2,2,8889953.0,1,8882945.0,0,3,1,0,1,0,0,87.7429796,-1.785915805,-2.822016592,,217.83661580000003,5.413728289,1.4064537780000002,7.16675488,-25.06937177,9.325698942999999,7.268421789,1.703914974,-0.546929088,80.67913199,-6.5837438110000015,-1.424719339,0.42210415,106.7037189,12.4440987,30.30026609,2543.564708,92.32323897,16.89474194,59.80302372,227.5902855,200.6064506,36.93617843,1.894987183,-4.877679307,5.756255105,-1.244503171,50.0,5.301777911,6.122688523,-127.796081,-4.599372285,-8.078805147,25.96158299,-22.64007544,1,0
804,175,2,1,8882974.0,1,8889922.0,0,5,0,0,0,1,0,86.39783812,-0.492771294,-1.903775862,1948.230316,258.9553381,5.96367462,1.504512439,6.357874367000001,-34.41679212,2.644967917,13.72930352,2.641892648,0.89609757,78.33625559,-7.035464859,0.719750743,0.438161826,90.51801542,7.588766903,-10.87713656,1661.967783,106.9792717,5.870604482999999,-25.60115311,147.1448745,144.2101553,-14.41899639,1.304891968,-8.162639012,1.6127548980000002,-1.373288706,50.0,5.911947621,3.786901558,-125.6966635,-2.062287828,-12.87628176,28.80922918,-29.62998328,0,0
816,288,2,1,8882958.0,1,8889923.0,0,8,1,0,0,1,0,89.06153166,-1.508474671,-1.181732962,2348.499582,174.6145668,5.672228106,1.046623646,5.903003338,-19.11844827,15.99804237,-1.511269279,2.67830944,-0.176298326,81.36157744,-5.096526058999999,-1.466352827,0.426507893,52.504333900000006,37.51273327,12.74849411,,108.43272749999998,31.91486166,18.50218157,152.9614169,146.2484789,8.978818531,3.222404175,0.481500619,9.062399852999999,-0.950956105,50.0,5.540240722999999,2.7218821660000003,-129.57866289999998,-4.031987611,0.817272216,27.50460135,-16.79203797,0,0
825,21,2,3,8882075.0,1,8889921.0,1,1,0,1,1,0,0,83.41075044,-1.13513483,-1.996682699,,127.9600336,6.21460878,1.468377556,6.116334649,-35.65026269,3.790780893,-4.906493595,2.193627959,-0.787034343,77.25912243,-7.794755574,-2.9194711410000003,0.452007579,97.9350101,9.785364057,-21.45468643,1155.321668,101.1392103,10.80491799,-43.25226128,179.9818864,179.9818864,-25.65637022,1.5204223630000002,2.144490161,2.353409999,-1.313001812,50.0,6.108904787999999,4.377445898,-121.4323996,-3.453669194,3.222176544,22.38195802,-28.63796215,1,0
826,33,4,7,8882075.0,1,8889935.0,1,1,0,2,2,0,2,84.14085867,-0.578770274,-1.28759816,,57.58168429,6.153376827000001,1.30108786,6.304158107999999,-41.05645388,-2.5094495180000003,-3.894397882,2.198718581,-0.209716181,77.80464359,-8.290055387999999,-2.024436321,0.446855219,93.82656382,10.67442346,-39.77187355,,80.77514614,8.011433541,-74.66802254,153.89905990000003,150.16458500000005,-44.77829966,1.341018677,1.783651429,-1.216896137,-1.204914455,50.0,6.09105431,2.8657548160000004,-122.5661736,-2.407423431,2.721461988,23.53900908,-34.03076592,1,0
829,49,8,3,8882075.0,1,8889929.0,1,1,1,1,1,0,0,92.26963529,-1.266258403,-2.5893182880000003,2351.845318,234.64693280000003,6.127795207,1.519062518,6.86891126,-21.88240886,10.15746896,14.36023389,3.148960877,0.354512571,82.99560656,-5.484013402,0.186864719,0.4073961720000001,80.00689314,15.82845636,-3.451294372,1583.467659,109.9646366,20.29228976,-2.7786401830000003,208.3309395,208.3309395,-0.106822591,2.271831055,-8.928608779,6.126234413,-1.36014311,50.0,6.039497933,5.681757455,-134.23227480000003,-3.562283423,-15.97316164,34.33640678,-21.21429716,1,0
854,188,1,2,8892138.0,1,8889924.0,0,5,0,0,1,0,0,88.08292588,-2.45696486,-2.566456855,2067.03647,204.7703252,6.267969692,1.217581718,5.583650904,-23.0389178,13.72216687,6.347857826,2.050217479,-0.6513998910000001,79.84110859999998,-6.764173725,-1.373007464,0.436380843,96.60440659,11.43720477,25.75486084,2003.431943,97.14869376,12.05053862,51.59581764,194.380039,190.9378686,30.56853482,1.7224603269999998,-4.19200584,8.103286894,-1.00133948,50.0,6.042077117000001,5.51689375,-127.8268824,-6.262345738,-6.859054865,29.07609102,-18.91526708,1,0
855,193,3,1,8892138.0,1,8889923.0,0,5,1,0,0,0,0,82.36706938,-1.095326567,-2.339897105,,258.1532898,6.1487198560000005,1.626668209,5.125056143,-40.39746108,1.974334054,9.602189157,1.749777071,0.222075083,75.6084791,-8.541054614,-0.55636463,0.468500383,102.8621165,9.712390735,27.36610738,1610.708359,95.52255215,10.89558447,54.54617291,191.9207657,191.9207657,32.3781658,1.537282715,-5.706857619,1.3480690990000002,-1.414378589,50.0,6.015213087,4.5621819630000005,-119.6298161,-3.661041018,-8.252763574,23.53215066,-30.2245877,1,0
860,238,4,6,8882089.0,0,8888946.0,1,6,1,3,2,0,1,85.37626851,3.690985002,3.503196414,2026.421898,55.41950524,2.521062559,-2.523144543,6.157150699,-47.01706121,-8.879939405,-12.82956862,2.023511295,-0.352278694,77.66496307,-5.187870211,1.077247894,0.444473093,100.3066608,7.528201168,20.21844834,3055.371575,100.5784948,8.620986203,44.54013137,188.9096543,188.5019793,27.05756638,1.5943084719999998,7.996781639,-5.900555962,2.263957055,50.0,2.777461068,-7.203008091,-123.8368813,6.617869252,12.38039717,25.43089218,-41.30912684,1,0
869,303,1,2,670579.0,1,8882091.0,0,9,0,0,1,0,0,85.24666026,-0.970697042,-3.149000225,2014.842886,219.7429701,5.0036634630000005,2.979452045,5.975449002,-27.84070513,10.81758051,9.02486394,1.782431265,0.809813753,77.20236788,-6.225287959,-1.440426012,0.4474997670000001,91.86827269,13.74253256,-11.26185327,2501.09556,106.3914251,21.38653251,-27.94353594,249.1547424,249.1547424,-18.6639215,2.601943359,-5.881729694,6.172928955,-2.735565771,50.0,4.911568416000001,6.538886831,-123.82208529999998,-2.944211913,-9.022640374,27.47456983,-22.7047052,1,0
874,14,3,3,8889942.0,1,8882086.0,1,1,2,0,2,0,0,90.5089943,-1.295274854,-2.617038955,2370.050066,207.5686425,6.168362339,0.985967132,4.875493042,-17.05963763,18.91463171,9.892812369,3.519797297,-0.667296455,81.09412879,-4.470193117,-0.7730950329999999,0.431685548,95.77813723,11.92885206,24.30348504,,97.16248423,18.23074353,51.56972961,232.7868537,226.26032630000003,32.77337237,2.281220093,-6.037426406,10.31522217,-0.7369797859999999,50.0,6.02721225,5.61916016,-131.1904987,-3.619967479,-10.33103639,32.45124394,-14.52299521,1,0
884,62,3,3,8889942.0,1,676939.0,1,3,1,1,1,0,0,88.86675766,-1.521446682,-2.895710124,2161.829481,220.9568043,6.093168326,1.42288973,5.204065268,-24.41827494,11.94117651,10.39418357,2.625453242,-0.436231094,81.0300442,-6.047217513,-0.962606992,0.4339904570000001,99.19003326,5.927144061,-1.540943901,806.2159766,109.9881608,6.4146899789999985,1.596175119,166.0714868,163.0103436,1.924742503,1.403710327,-6.303769655,6.725068536,-1.162745977,50.0,5.9343137110000015,6.149268237,-128.9994324,-4.313691128,-10.59160554,27.55713005,-20.87457586,1,0
892,91,6,1,8892147.0,1,8889922.0,0,3,2,0,0,1,0,76.32697604,0.425077846,-0.358293984,,93.32312578,6.1123423689999985,0.8085195059999999,5.234475172,-49.21247845,0.17863947800000002,-3.876340321,2.410814128,0.14875505,69.65933822,-8.707039641,-1.08293654,0.505819941,105.6143885,10.99647992,14.49035718,1001.057713,105.9649176,12.31251653,29.52009735,184.5850075,151.8267779,16.68044988,1.495779419,1.937435693,-0.036105289,-0.772780824,50.0,6.115623544,0.8129112270000001,-110.9164044,-0.69161969,2.389485272,21.68640391,-32.21857806,0,0
900,121,1,3,8889942.0,1,676939.0,1,5,0,1,1,1,0,87.81534631,-2.044432334,-2.307839804,2251.480794,220.4364345,6.272549684,1.227414443,5.069972098,-23.68465801,13.65568165,11.66679553,2.369177302,0.022890914,80.28186724,-6.4149924710000015,-0.144164607,0.439805494,94.48576277,6.4123891770000006,6.31481373,1362.442776,108.702185,5.709228247,16.84675471,158.493474,153.3685158,10.26815086,1.358283081,-6.75813499,7.726681501,-1.017659163,50.0,6.060255978,4.711854691,-127.4912084,-5.419989864,-11.11560194,26.37606951,-19.4654069,0,0
902,126,3,4,8889942.0,1,8882086.0,1,5,2,0,2,0,0,81.17117295,-1.766994589,-3.281300663,2323.432933,230.1215702,5.9320076,1.330053304,5.173085816,-33.31086312,10.6514236,12.79818302,1.490294674,-0.694157558,73.76194683,-7.940095244,-0.894363625,0.477212329,67.93891912,22.56961921,-16.29785727,1843.101335,105.1485518,25.07920236,-32.307534600000004,192.9916893,192.9916893,-18.55174661,2.68788208,-7.754570469,6.157810147,-1.034215988,50.0,5.742714452,6.326057706,-117.6983986,-4.7348995380000005,-10.7678998,24.44485349,-23.62339022,1,0
922,269,1,3,8889927.0,1,676939.0,1,10,0,1,1,0,0,90.81134431,-2.174546596,-3.576736445,2141.191926,204.6694127,5.82010053,1.933899951,5.761054953,-14.34559699,20.24765492,9.31472703,2.596014209,-0.622818211,81.53091948,-4.883000411,-1.816296577,0.423318465,78.60514871,16.78638796,-9.189295833,689.0949048,108.1964233,21.7900063,-19.83757187,205.440115,205.440115,-11.69001997,2.481671143,-6.198735459,11.63240908,-1.6433140940000002,50.0,5.631288623,7.920026377,-131.6712068,-5.487447709,-10.69363954,32.48141968,-12.10660247,1,0
928,17,3,2,8892145.0,1,8889923.0,0,1,1,0,1,2,0,87.52306414,-0.2116729,-3.634235406,1961.42194,248.6442996,5.394539981,1.784348438,6.207610774,-31.91835856,4.620723134,11.90544669,2.538943068,-0.5818362779999999,78.87669094,-6.279269502999999,-1.365732995,0.435061179,83.86298303,10.314824,12.96267451,1105.484522,107.8114337,11.31971532,21.83169824,176.0350647,138.876118,11.27706622,1.822705688,-7.715717502,2.600726917,-1.517721203,50.0,5.362760956,7.719623305,-127.09172,-1.415665775,-12.4028268,30.22344093,-27.99344377,0,0
929,20,1,3,8889936.0,1,8882079.0,1,2,0,1,1,0,0,72.19793396,2.550068257,-0.408086253,,88.9037628,5.06021248,1.575968279,5.353751352,-55.55541821,-0.373054247,-16.78420236,2.823530677,-0.20539964,65.64364061,-7.807111892999999,-3.552412522,0.534652583,96.59381261,13.30027695,-10.20441875,,109.09440320000002,19.34819309,-14.08571136,231.852704,231.852704,-4.681617661000001,2.27322998,8.779994764,-1.000372034,-1.527640214,50.0,5.250695781,1.224717778,-104.8157594,3.085543079,9.645060504,19.790603,-33.27298415,1,0
933,63,1,2,8889953.0,1,8892160.0,1,3,0,0,1,1,0,80.88202609999998,-0.419881097,-1.445187177,1329.586726,205.5510146,5.5641159060000005,1.412168895,6.361873891,-33.24224509,9.353619143,4.490821229,2.407448406,0.456343381,72.70232387,-6.770445145,-0.5832421320000001,0.469737504,64.51128675,8.998927801,31.74927561,2062.859371,,,,92.33095692,91.30455137,33.51392499,1.074751587,-2.975200428,5.303810611,-1.3098796659999998,50.0,5.518386978,2.8490536160000004,-117.6387098,-1.741840097,-4.074425874,27.04712645,-24.910678,0,0
938,106,4,3,8892145.0,1,8889917.0,1,4,2,1,1,0,0,87.18139133,-0.14665734,-2.956689851,2002.264995,234.7908024,5.403281043,1.795714125,6.207610412999999,-26.45540837,10.182508300000002,14.47852369,3.063142426,0.271295772,78.76024642,-5.173358596,-0.200672228,0.435649183,89.25045205,11.66327147,12.04529697,2575.92886,105.42260520000002,15.470348199999998,31.4017631,200.500525,200.500525,20.62375356,1.996096191,-8.857756624,5.618539025,-1.581307649,50.0,5.379062967,6.115927089,-126.7157255,-1.108508461,-14.21445572,29.04090109,-23.15771659,1,0
945,137,4,3,8889953.0,1,8892144.0,1,6,2,0,2,1,0,86.86289318,-1.729866563,-2.118992153,2162.121084,212.163344,5.59816093,1.170807006,7.02181228,-25.19840648,10.16304071,6.411838988,1.924940643,-0.221119937,79.63553444,-6.547914561,-0.88685859,0.427992869,96.57951095,2.8174513,9.892123401000001,3141.993825,106.79948020000002,0.438595267,26.34068777,114.9012365,109.3995544,14.04829048,0.913196411,-4.204518392,6.203471412000001,-1.044346229,50.0,5.48447229,4.521964667,-126.534755,-4.4523209,-6.804799476,26.24059204,-22.13404514,0,0
949,155,5,5,8892145.0,1,8889922.0,0,6,2,2,2,0,1,78.06134743,2.100939575,-1.1704779159999998,,56.24961384,5.374431652,1.838319192,5.2622521760000005,-52.52221410000001,-5.883789361,-8.739958546,2.972363141,0.01036571,72.03792621,-7.598672218,-2.791700185,0.491522559,91.96592141,14.18000699,2.038641525,975.1616826,109.9921062,21.51438208,1.297818713,230.06385530000003,230.06385530000003,-1.004761803,2.391237793,4.293354672,-3.657213382,-1.724959025,50.0,5.528302471,2.595574482,-113.4740842,2.498275137,5.622593095,19.9087757,-36.96354867,1,0
952,173,5,2,8889943.0,1,8892160.0,1,7,2,0,1,0,1,89.74599092,-1.055895564,-2.679670436,2329.186986,226.4733971,5.526211291,2.901694258,5.898396722999999,-25.54386296,9.194893929,9.714777604,2.416256022,1.222088118,81.76486665,-5.856648984,-0.848203523,0.424207805,82.77931945,18.02591191,-29.42700786,3366.276101,90.77911377,26.47686818,-62.12176147,232.1653491,209.6225366,-39.45416524,2.80359436,-6.030812049,5.275327653,-2.691930707,50.0,5.426730126,5.789524295,-130.4526782,-3.238089371,-10.34120604,28.70862004,-23.12829323,1,0
